base_final_tacc,learn_final_tacc,gate_final_tacc,sig_final_tacc,ars_final_tacc,gate_final_perstate,sig_final_perstate,ars_final_perstate,cv_base_pre,cv_gate_pre,cv_sig_pre,cv_ars_pre,cv_base_post,cv_gate_post,cv_sig_post,cv_ars_post,base_recovery_t,gate_recovery_t,sig_recovery_t,ars_recovery_t,base_recovery_frac,gate_recovery_frac,sig_recovery_frac,ars_recovery_frac,mi_gate_pre,mi_sig_pre,mi_gate_post,mi_sig_post,cre_gate,cre_sig,cre_ars,gate_mean_overall,sig_mean_overall,ars_gate_mean_overall,distress_mean_overall,contra_spike,gate_spike,sig_spike,grid_div_gate,grid_div_sig,grid_div_ars,stable_std,stable_gate,stable_sig,stable_ars,rule_entropy_pre,rule_entropy_post,rule_dominance_pre,rule_dominance_post,rule_migration_magnitude,rule_pref_stability,rule_adaptation_lag,rule_recovery_advantage,regional_specialisation,total_switches,switch_rate_post,rule_frac_A_post,rule_frac_B_post,rule_frac_C_post,rule_frac_D_post,rule_frac_A_pre,rule_frac_B_pre,rule_frac_C_pre,rule_frac_D_pre,mi_ruleA_post,mi_ruleB_post,mi_ruleC_post,mi_ruleD_post
0.5994179844856262,0.6156882643699646,0.6020249724388123,0.6020827889442444,0.6019054651260376,0.735612690448761,0.7318019270896912,0.7286519408226013,0.11301223917937671,0.011042400281825,0.022776423746996136,0.015629448672242398,0.015332968704104359,0.004413473950973587,0.00477588112359389,0.01924972924100187,163.1306610107422,116.16618347167969,118.1655044555664,140.63465881347656,0.6110392410521777,0.9450867052023122,0.9471488178025035,0.8890728476821192,22.822785481831588,22.793252548837913,1.4870708695821302,5.663378992742667,134.0,135.0,152.0,0.31898200000000004,0.316138,0.337408,0.1948339932411909,-0.03095199999999998,-0.058560000000000056,-0.06360000000000005,0.4812,0.5372,0.5236,0.1876,0.8288,0.84,0.7656,1.979021143913269,1.9693097591400146,0.31623999999999997,0.33992,0.10719984769821167,0.000959999999999983,200.0,-22.469154357910156,0.014657256193459034,7142.0,35.28,0.2207999974489212,0.33991995453834534,0.20591987669467926,0.23335985839366913,0.25783997774124146,0.3162401020526886,0.22248002886772156,0.20343999564647675,-1.8293342601590856,-2.179102673717159,-0.732729009585328,2.7115387926485677
0.5998023152351379,0.6164047122001648,0.6032945513725281,0.6026531457901001,0.6013851761817932,0.7379162311553955,0.7305997014045715,0.7269823551177979,0.08287807642373907,0.03360342995762503,0.012993091486985162,0.026294375253074053,0.018442863787290254,0.002170880168727978,0.0038198639750957985,0.014943964972205152,159.90362548828125,122.29339599609375,124.10838317871094,135.96316528320312,0.6114058355437666,0.9168704156479217,0.8905027932960894,0.9037433155080213,34.31651027147072,29.53071768956768,5.243925780260147,6.944550864224161,130.0,127.0,147.0,0.294716,0.304004,0.33148200000000005,0.20929194189608097,0.04996000000000006,-0.06931999999999999,-0.04356000000000004,0.5016,0.5236,0.5044,0.2076,0.7452,0.81,0.78,1.9783889055252075,1.9721080541610718,0.30912,0.3360000000000001,0.10671989619731903,0.0064000000000000055,200.0,-11.854782104492188,0.01107792928814888,7176.0,35.72,0.22280006110668182,0.3359999358654022,0.20808009803295135,0.23312005400657654,0.2668800950050354,0.30911993980407715,0.21735994517803192,0.20664003491401672,1.8003292217217186,0.7432796406596851,-0.46998322412907795,-0.378956577727067
0.599078893661499,0.6124804615974426,0.6026304960250854,0.6030593514442444,0.6019023656845093,0.7396249771118164,0.7363333106040955,0.730430543422699,0.08779086990198372,0.03876549077609195,0.043047630033359145,0.023413579911905128,0.023986168926994827,0.002934856459976123,0.003249980964434232,0.01872516159262132,165.8197479248047,123.1854476928711,121.11720275878906,141.154296875,0.6369098712446352,0.9072769953051644,0.9236559139784947,0.8787222523010287,40.09139256414771,35.20329448317208,2.6270517120455583,2.629665509546981,157.0,152.0,184.0,0.278962,0.29193199999999997,0.32227000000000006,0.2170183626562357,0.023167999999999994,-0.026239999999999986,-0.05267999999999995,0.4916,0.4896,0.4996,0.3008,0.792,0.7952,0.7448,1.9872485637664794,1.9801161527633666,0.29632,0.3212,0.07583992183208466,0.0008000000000000007,200.0,-20.037094116210938,0.01262433361262083,7189.0,35.82,0.22631996870040894,0.3211999833583832,0.211680069565773,0.24080011248588562,0.2583199739456177,0.2963200807571411,0.21759995818138123,0.22775998711585999,-0.33227152942915694,-3.5979934336087824,1.640072891118935,3.4664623081089805
0.6002125144004822,0.6161609292030334,0.6021742224693298,0.6028664112091064,0.6031296849250793,0.7351107001304626,0.7349690794944763,0.7343647480010986,0.07843499243542526,0.022681085688309156,0.03339571713245581,0.020625498446995072,0.011246848884258778,0.004007835005504838,0.003372427086703682,0.01829404264615781,160.64512634277344,122.87593078613281,122.64033508300781,139.43099975585938,0.6485337866553336,0.9094292803970223,0.921015514809591,0.8856848609680742,28.146197027377,28.240469963698416,-0.6240369696110722,1.74497402250454,134.0,139.0,156.0,0.293388,0.30745200000000006,0.33128599999999997,0.20086704172194003,0.020344000000000056,-0.04312000000000005,-0.08496000000000015,0.5008,0.48,0.504,0.2368,0.8316,0.826,0.7168,1.9841723203659059,1.9750346422195435,0.30168,0.33072,0.07263992726802826,0.0033599999999999854,200.0,-16.790664672851562,0.013140670955181122,7263.0,35.82,0.23327995836734772,0.33072009682655334,0.20768001675605774,0.22831998765468597,0.2668799161911011,0.3016800284385681,0.21039998531341553,0.2210400551557541,5.830079550204101,-1.4973044131659714,3.048368710393187,2.7152300500492506
0.60054612159729,0.6193945407867432,0.6040367484092712,0.6014421582221985,0.6022851467132568,0.7439060807228088,0.7303110361099243,0.7304472923278809,0.09358032313719912,0.03103771959052381,0.025524261408208213,0.013707497062056255,0.01435062997971448,0.0030832008387037743,0.003154906164116564,0.021700367049395423,162.4806671142578,120.31287384033203,122.38326263427734,140.37118530273438,0.6179345516362091,0.9422382671480144,0.9309838472834068,0.8915254237288136,26.996186518589358,24.309453695869863,2.004012489362386,0.5191904551154117,130.0,129.0,143.0,0.306342,0.304548,0.338928,0.19692506767809392,0.006271999999999944,-0.07716,-0.06307999999999997,0.502,0.4884,0.4952,0.14,0.7772,0.876,0.7564,1.984150266647339,1.9792605638504028,0.29992,0.32287999999999994,0.10095982253551483,0.008160000000000013,200.0,-17.98792266845703,0.0105998944491148,7152.0,35.62,0.2331201136112213,0.32287997007369995,0.2099200189113617,0.23407985270023346,0.2659199833869934,0.299919992685318,0.22760009765625,0.206559956073761,1.2030682622155426,0.9160462978525347,1.955983341148567,-2.154598497785461
0.6001288890838623,0.6169718503952026,0.6032804846763611,0.6025921702384949,0.6023937463760376,0.7387627959251404,0.7334120273590088,0.7291806936264038,0.22378835327716093,0.015876106981993505,0.027333956227936843,0.02460140963906755,0.03248497082114295,0.006134379147420997,0.004933936044985898,0.01849512637775723,164.41580200195312,118.51608276367188,126.7574462890625,135.9391326904297,0.6430412371134021,0.920911528150134,0.9106382978723404,0.8947667804323094,27.364921447322246,39.41474995976774,5.669068327643349,8.609656018976008,143.0,149.0,178.0,0.30632000000000004,0.301374,0.336922,0.20473734989762307,-0.034136,-0.05052000000000012,-0.03255999999999998,0.4704,0.5064,0.4688,0.1544,0.78,0.8156,0.7576,1.9844920635223389,1.976936936378479,0.30232,0.32592,0.08559970557689667,0.010240000000000004,200.0,-9.181686401367188,0.012876546941697598,7184.0,36.3,0.2312801331281662,0.32591986656188965,0.20680002868175507,0.2359999120235443,0.2629599869251251,0.3023199141025543,0.2179199457168579,0.21679992973804474,1.1423615127538123,-1.2384392005839775,6.662757268842296,4.2301613178397375
0.6003749966621399,0.6187148690223694,0.6022445559501648,0.6018531322479248,0.6016789078712463,0.7305075526237488,0.7288047075271606,0.7263010740280151,0.2260959595199078,0.025622897467940404,0.044660598363204164,0.024888295239390866,0.010071301581470583,0.004907800826767725,0.0021973867616720158,0.01547399274068393,165.07296752929688,126.82306671142578,121.22040557861328,141.74436950683594,0.6187392055267703,0.8756998880179171,0.9408060453400504,0.8730071467839472,43.32937436562831,32.163085766057264,-2.1722878433002357,-0.32653503454438687,127.0,126.0,147.0,0.293684,0.30535199999999996,0.336196,0.211942762658,-0.06619999999999998,-0.029840000000000033,-0.06536000000000003,0.5148,0.4964,0.4892,0.1132,0.7812,0.8344,0.7704,1.9860230922698974,1.9774882555007935,0.29928,0.32424,0.0633595883846283,0.003679999999999994,200.0,-20.523963928222656,0.012887082993984222,7182.0,35.64,0.24480007588863373,0.3242400288581848,0.2075200229883194,0.22344008088111877,0.2603197991847992,0.2992801368236542,0.22368000447750092,0.2167200893163681,2.414138593277894,-4.068001220448483,0.8618053171000912,6.6752925812004555
0.5999437570571899,0.6177672147750854,0.603277325630188,0.6021164059638977,0.6021929979324341,0.7392908930778503,0.7324426770210266,0.7333754301071167,0.11066371665175462,0.026503984783849237,0.02009003166130623,0.02244332859265117,0.01270687753142311,0.004348987548877076,0.0026826380538636425,0.016931775811756356,163.47293090820312,118.39776611328125,123.39877319335938,138.16299438476562,0.5855348635773062,0.9368029739776952,0.9042944785276074,0.8907753254102999,27.872093458774565,28.79892353942242,2.213164255470914,-1.7739172923876034,122.0,122.0,142.0,0.302524,0.30661,0.33047,0.2044792363792658,-0.042223999999999984,-0.04327999999999993,-0.05196000000000006,0.5004,0.5148,0.5388,0.1288,0.7868,0.8424,0.766,1.9805374145507812,1.975010585784912,0.31008,0.3312,0.07744018733501434,0.0,200.0,-14.76422119140625,0.009945569559931755,7187.0,35.5,0.22591997683048248,0.33119988441467285,0.21408000588417053,0.228799968957901,0.26232007145881653,0.3100799024105072,0.21640008687973022,0.21119993925094604,2.650859354275109,-4.307773097103761,-0.03095924184649311,0.1472132612191162
0.598701536655426,0.6122554540634155,0.6029695272445679,0.602706253528595,0.6022562384605408,0.7355915307998657,0.7344510555267334,0.7294197678565979,0.31605136436055536,0.028139485327327622,0.014822488139801158,0.019631907211007486,0.05730436830782917,0.004026594529882075,0.00335508137357872,0.020040398643160547,171.73907470703125,124.76095581054688,125.82552337646484,138.911865234375,0.5980095196884465,0.9415670650730412,0.914519906323185,0.8887005649717514,22.803868013211787,20.854146273034058,7.1101303478814035,4.244485976552028,149.0,149.0,182.0,0.314128,0.309942,0.33511399999999997,0.1998611118644476,-0.061471999999999985,-0.0647600000000001,-0.07071999999999995,0.526,0.4872,0.508,0.2648,0.7688,0.8168,0.7376,1.9823576927185058,1.9757930755615234,0.30576000000000003,0.33096000000000003,0.08543986082077026,0.005919999999999992,200.0,-13.086341857910156,0.01055166870355606,7235.0,36.0,0.21752005815505981,0.3309600055217743,0.22623993456363678,0.22528007626533508,0.2602398991584778,0.3057599365711212,0.21391993761062622,0.22008012235164642,-2.9908919083575665,-3.2898498222200128,-3.24598617002949,2.118340705351722
0.5981101393699646,0.6106968522071838,0.6035820245742798,0.6025086045265198,0.6020874977111816,0.742821216583252,0.7369457483291626,0.7317396402359009,0.20114634230273037,0.040037439912776356,0.052367775411195194,0.023282277554766855,0.026058696022632537,0.0037238653630671165,0.004181567593964227,0.02030687613234063,168.59078979492188,116.2122573852539,119.42137145996094,137.18582153320312,0.5646589902568645,0.9521674140508222,0.9459783913565426,0.8950892857142857,30.004482839126116,36.33819384315297,7.342996125210666,4.508320123422319,146.0,148.0,180.0,0.29704200000000003,0.302122,0.333814,0.21068226151168346,-0.025000000000000022,-0.07316,-0.05892000000000008,0.49,0.5088,0.4848,0.316,0.7768,0.842,0.7636,1.986992597579956,1.97363224029541,0.29647999999999997,0.33431999999999995,0.12063997983932495,0.005760000000000009,200.0,-17.764450073242188,0.011378222145140171,7161.0,35.7,0.22960007190704346,0.3343200981616974,0.2128000259399414,0.22328008711338043,0.276480108499527,0.28496015071868896,0.22623997926712036,0.21232004463672638,4.344812975880951,1.6686209336943734,3.2242037230654548,1.1575246610839784
